fecha,departamento,iso,admlcd,poblacion,p7,p7_cada100k
21/06/2021,Artigas,UY-AR,URUUYAR,74570,52.71,70.69
21/06/2021,Canelones,UY-CA,URUUYCA,588959,310.43,52.71
21/06/2021,Cerro Largo,UY-CL,URUUYCL,89587,38.14,42.58
21/06/2021,Colonia,UY-CO,URUUYCO,130444,77.86,59.69
21/06/2021,Durazno,UY-DU,URUUYDU,58990,18.43,31.24
21/06/2021,Flores,UY-FS,URUUYFS,26500,14.29,53.91
21/06/2021,Florida,UY-FD,URUUYFD,69318,37.71,54.41
21/06/2021,Lavalleja,UY-LA,URUUYLA,59002,30.57,51.81
21/06/2021,Maldonado,UY-MA,URUUYMA,190078,134.57,70.8
21/06/2021,Montevideo,UY-MO,URUUYMO,1381946,1028.86,74.45
21/06/2021,Paysandú,UY-PA,URUUYPA,119373,114,95.5
21/06/2021,Río Negro,UY-RN,URUUYRN,57874,31.57,54.55
21/06/2021,Rivera,UY-RV,URUUYRV,108569,21.86,20.13
21/06/2021,Rocha,UY-RO,URUUYRO,74079,46.14,62.29
21/06/2021,Salto,UY-SA,URUUYSA,132788,96.43,72.62
21/06/2021,San José,UY-SJ,URUUYSJ,116479,69.86,59.97
21/06/2021,Soriano,UY-SO,URUUYSO,89930,47.57,52.9
21/06/2021,Tacuarembó,UY-TA,URUUYTA,92993,50.43,54.23
21/06/2021,Treinta y Tres,UY-TT,URUUYTT,50504,20,39.6
22/06/2021,Artigas,UY-AR,URUUYAR,74570,54,72.42
22/06/2021,Canelones,UY-CA,URUUYCA,588959,312.57,53.07
22/06/2021,Cerro Largo,UY-CL,URUUYCL,89587,37.43,41.78
22/06/2021,Colonia,UY-CO,URUUYCO,130444,74.71,57.28
22/06/2021,Durazno,UY-DU,URUUYDU,58990,16.57,28.09
22/06/2021,Flores,UY-FS,URUUYFS,26500,11.14,42.05
22/06/2021,Florida,UY-FD,URUUYFD,69318,42,60.59
22/06/2021,Lavalleja,UY-LA,URUUYLA,59002,28.86,48.91
22/06/2021,Maldonado,UY-MA,URUUYMA,190078,125,65.76
22/06/2021,Montevideo,UY-MO,URUUYMO,1381946,976.14,70.64
22/06/2021,Paysandú,UY-PA,URUUYPA,119373,101.57,85.09
22/06/2021,Río Negro,UY-RN,URUUYRN,57874,27.43,47.39
22/06/2021,Rivera,UY-RV,URUUYRV,108569,21.14,19.47
22/06/2021,Rocha,UY-RO,URUUYRO,74079,45.86,61.9
22/06/2021,Salto,UY-SA,URUUYSA,132788,91.29,68.75
22/06/2021,San José,UY-SJ,URUUYSJ,116479,63,54.09
22/06/2021,Soriano,UY-SO,URUUYSO,89930,45.86,50.99
22/06/2021,Tacuarembó,UY-TA,URUUYTA,92993,44.57,47.93
22/06/2021,Treinta y Tres,UY-TT,URUUYTT,50504,20.14,39.88
23/06/2021,Artigas,UY-AR,URUUYAR,74570,51.43,68.97
23/06/2021,Canelones,UY-CA,URUUYCA,588959,300.14,50.96
23/06/2021,Cerro Largo,UY-CL,URUUYCL,89587,32.29,36.04
23/06/2021,Colonia,UY-CO,URUUYCO,130444,65.29,50.05
23/06/2021,Durazno,UY-DU,URUUYDU,58990,14.86,25.19
23/06/2021,Flores,UY-FS,URUUYFS,26500,9.43,35.58
23/06/2021,Florida,UY-FD,URUUYFD,69318,40.86,58.94
23/06/2021,Lavalleja,UY-LA,URUUYLA,59002,28,47.46
23/06/2021,Maldonado,UY-MA,URUUYMA,190078,116.29,61.18
23/06/2021,Montevideo,UY-MO,URUUYMO,1381946,904.71,65.47
23/06/2021,Paysandú,UY-PA,URUUYPA,119373,93.29,78.15
23/06/2021,Río Negro,UY-RN,URUUYRN,57874,25.57,44.18
23/06/2021,Rivera,UY-RV,URUUYRV,108569,18.57,17.11
23/06/2021,Rocha,UY-RO,URUUYRO,74079,38,51.3
23/06/2021,Salto,UY-SA,URUUYSA,132788,76.29,57.45
23/06/2021,San José,UY-SJ,URUUYSJ,116479,59.57,51.14
23/06/2021,Soriano,UY-SO,URUUYSO,89930,39.29,43.68
23/06/2021,Tacuarembó,UY-TA,URUUYTA,92993,44.86,48.24
23/06/2021,Treinta y Tres,UY-TT,URUUYTT,50504,20.71,41.02
24/06/2021,Artigas,UY-AR,URUUYAR,74570,50,67.05
24/06/2021,Canelones,UY-CA,URUUYCA,588959,291.71,49.53
24/06/2021,Cerro Largo,UY-CL,URUUYCL,89587,32.14,35.88
24/06/2021,Colonia,UY-CO,URUUYCO,130444,64.86,49.72
24/06/2021,Durazno,UY-DU,URUUYDU,58990,14.29,24.22
24/06/2021,Flores,UY-FS,URUUYFS,26500,9,33.96
24/06/2021,Florida,UY-FD,URUUYFD,69318,39.57,57.09
24/06/2021,Lavalleja,UY-LA,URUUYLA,59002,25.57,43.34
24/06/2021,Maldonado,UY-MA,URUUYMA,190078,109.29,57.5
24/06/2021,Montevideo,UY-MO,URUUYMO,1381946,879,63.61
24/06/2021,Paysandú,UY-PA,URUUYPA,119373,91.43,76.59
24/06/2021,Río Negro,UY-RN,URUUYRN,57874,26.43,45.67
24/06/2021,Rivera,UY-RV,URUUYRV,108569,17.14,15.79
24/06/2021,Rocha,UY-RO,URUUYRO,74079,37.86,51.1
24/06/2021,Salto,UY-SA,URUUYSA,132788,65.57,49.38
24/06/2021,San José,UY-SJ,URUUYSJ,116479,60.57,52
24/06/2021,Soriano,UY-SO,URUUYSO,89930,41.43,46.07
24/06/2021,Tacuarembó,UY-TA,URUUYTA,92993,46.86,50.39
24/06/2021,Treinta y Tres,UY-TT,URUUYTT,50504,20.43,40.45
25/06/2021,Artigas,UY-AR,URUUYAR,74570,49,65.71
25/06/2021,Canelones,UY-CA,URUUYCA,588959,263.86,44.8
25/06/2021,Cerro Largo,UY-CL,URUUYCL,89587,29,32.37
25/06/2021,Colonia,UY-CO,URUUYCO,130444,61.57,47.2
25/06/2021,Durazno,UY-DU,URUUYDU,58990,13.57,23.01
25/06/2021,Flores,UY-FS,URUUYFS,26500,8,30.19
25/06/2021,Florida,UY-FD,URUUYFD,69318,31.43,45.34
25/06/2021,Lavalleja,UY-LA,URUUYLA,59002,22.57,38.26
25/06/2021,Maldonado,UY-MA,URUUYMA,190078,107.29,56.44
25/06/2021,Montevideo,UY-MO,URUUYMO,1381946,802.29,58.05
25/06/2021,Paysandú,UY-PA,URUUYPA,119373,89,74.56
25/06/2021,Río Negro,UY-RN,URUUYRN,57874,23.29,40.24
25/06/2021,Rivera,UY-RV,URUUYRV,108569,15.71,14.47
25/06/2021,Rocha,UY-RO,URUUYRO,74079,33.86,45.7
25/06/2021,Salto,UY-SA,URUUYSA,132788,59.14,44.54
25/06/2021,San José,UY-SJ,URUUYSJ,116479,54.86,47.1
25/06/2021,Soriano,UY-SO,URUUYSO,89930,37.43,41.62
25/06/2021,Tacuarembó,UY-TA,URUUYTA,92993,42.57,45.78
25/06/2021,Treinta y Tres,UY-TT,URUUYTT,50504,18.14,35.92
26/06/2021,Artigas,UY-AR,URUUYAR,74570,45.71,61.3
26/06/2021,Canelones,UY-CA,URUUYCA,588959,245.14,41.62
26/06/2021,Cerro Largo,UY-CL,URUUYCL,89587,26.29,29.34
26/06/2021,Colonia,UY-CO,URUUYCO,130444,58.71,45.01
26/06/2021,Durazno,UY-DU,URUUYDU,58990,12.57,21.31
26/06/2021,Flores,UY-FS,URUUYFS,26500,5.86,22.1
26/06/2021,Florida,UY-FD,URUUYFD,69318,30.43,43.9
26/06/2021,Lavalleja,UY-LA,URUUYLA,59002,19.43,32.93
26/06/2021,Maldonado,UY-MA,URUUYMA,190078,104.14,54.79
26/06/2021,Montevideo,UY-MO,URUUYMO,1381946,753.29,54.51
26/06/2021,Paysandú,UY-PA,URUUYPA,119373,84.29,70.61
26/06/2021,Río Negro,UY-RN,URUUYRN,57874,23.57,40.73
26/06/2021,Rivera,UY-RV,URUUYRV,108569,15.14,13.95
26/06/2021,Rocha,UY-RO,URUUYRO,74079,36.43,49.18
26/06/2021,Salto,UY-SA,URUUYSA,132788,56.29,42.39
26/06/2021,San José,UY-SJ,URUUYSJ,116479,51.71,44.4
26/06/2021,Soriano,UY-SO,URUUYSO,89930,35.14,39.08
26/06/2021,Tacuarembó,UY-TA,URUUYTA,92993,38.57,41.48
26/06/2021,Treinta y Tres,UY-TT,URUUYTT,50504,17.57,34.79
27/06/2021,Artigas,UY-AR,URUUYAR,74570,46,61.69
27/06/2021,Canelones,UY-CA,URUUYCA,588959,235.86,40.05
27/06/2021,Cerro Largo,UY-CL,URUUYCL,89587,26.14,29.18
27/06/2021,Colonia,UY-CO,URUUYCO,130444,60.71,46.54
27/06/2021,Durazno,UY-DU,URUUYDU,58990,11.71,19.86
27/06/2021,Flores,UY-FS,URUUYFS,26500,5.14,19.41
27/06/2021,Florida,UY-FD,URUUYFD,69318,29.71,42.87
27/06/2021,Lavalleja,UY-LA,URUUYLA,59002,17.43,29.54
27/06/2021,Maldonado,UY-MA,URUUYMA,190078,100.57,52.91
27/06/2021,Montevideo,UY-MO,URUUYMO,1381946,714,51.67
27/06/2021,Paysandú,UY-PA,URUUYPA,119373,82.29,68.93
27/06/2021,Río Negro,UY-RN,URUUYRN,57874,21.86,37.77
27/06/2021,Rivera,UY-RV,URUUYRV,108569,15,13.82
27/06/2021,Rocha,UY-RO,URUUYRO,74079,35.43,47.83
27/06/2021,Salto,UY-SA,URUUYSA,132788,52.86,39.81
27/06/2021,San José,UY-SJ,URUUYSJ,116479,48,41.21
27/06/2021,Soriano,UY-SO,URUUYSO,89930,33.71,37.49
27/06/2021,Tacuarembó,UY-TA,URUUYTA,92993,38.14,41.02
27/06/2021,Treinta y Tres,UY-TT,URUUYTT,50504,18.14,35.92
28/06/2021,Artigas,UY-AR,URUUYAR,74570,46.14,61.88
28/06/2021,Canelones,UY-CA,URUUYCA,588959,218.14,37.04
28/06/2021,Cerro Largo,UY-CL,URUUYCL,89587,24.14,26.95
28/06/2021,Colonia,UY-CO,URUUYCO,130444,63.29,48.52
28/06/2021,Durazno,UY-DU,URUUYDU,58990,12,20.34
28/06/2021,Flores,UY-FS,URUUYFS,26500,3.86,14.56
28/06/2021,Florida,UY-FD,URUUYFD,69318,25.57,36.89
28/06/2021,Lavalleja,UY-LA,URUUYLA,59002,16,27.12
28/06/2021,Maldonado,UY-MA,URUUYMA,190078,104.14,54.79
28/06/2021,Montevideo,UY-MO,URUUYMO,1381946,685,49.57
28/06/2021,Paysandú,UY-PA,URUUYPA,119373,76.57,64.14
28/06/2021,Río Negro,UY-RN,URUUYRN,57874,20.29,35.05
28/06/2021,Rivera,UY-RV,URUUYRV,108569,15.71,14.47
28/06/2021,Rocha,UY-RO,URUUYRO,74079,35.86,48.4
28/06/2021,Salto,UY-SA,URUUYSA,132788,47,35.39
28/06/2021,San José,UY-SJ,URUUYSJ,116479,45.29,38.88
28/06/2021,Soriano,UY-SO,URUUYSO,89930,33.29,37.01
28/06/2021,Tacuarembó,UY-TA,URUUYTA,92993,37.29,40.1
28/06/2021,Treinta y Tres,UY-TT,URUUYTT,50504,17,33.66
29/06/2021,Artigas,UY-AR,URUUYAR,74570,41.86,56.13
29/06/2021,Canelones,UY-CA,URUUYCA,588959,197.43,33.52
29/06/2021,Cerro Largo,UY-CL,URUUYCL,89587,23.14,25.83
29/06/2021,Colonia,UY-CO,URUUYCO,130444,57.43,44.03
29/06/2021,Durazno,UY-DU,URUUYDU,58990,9.71,16.47
29/06/2021,Flores,UY-FS,URUUYFS,26500,4,15.09
29/06/2021,Florida,UY-FD,URUUYFD,69318,17.86,25.76
29/06/2021,Lavalleja,UY-LA,URUUYLA,59002,15.14,25.66
29/06/2021,Maldonado,UY-MA,URUUYMA,190078,119.29,62.76
29/06/2021,Montevideo,UY-MO,URUUYMO,1381946,626.71,45.35
29/06/2021,Paysandú,UY-PA,URUUYPA,119373,73,61.15
29/06/2021,Río Negro,UY-RN,URUUYRN,57874,17.86,30.86
29/06/2021,Rivera,UY-RV,URUUYRV,108569,14.57,13.42
29/06/2021,Rocha,UY-RO,URUUYRO,74079,29.29,39.53
29/06/2021,Salto,UY-SA,URUUYSA,132788,41.14,30.98
29/06/2021,San José,UY-SJ,URUUYSJ,116479,41.29,35.44
29/06/2021,Soriano,UY-SO,URUUYSO,89930,28.71,31.93
29/06/2021,Tacuarembó,UY-TA,URUUYTA,92993,36,38.71
29/06/2021,Treinta y Tres,UY-TT,URUUYTT,50504,16,31.68
30/06/2021,Artigas,UY-AR,URUUYAR,74570,36.57,49.04
30/06/2021,Canelones,UY-CA,URUUYCA,588959,183.86,31.22
30/06/2021,Cerro Largo,UY-CL,URUUYCL,89587,21.86,24.4
30/06/2021,Colonia,UY-CO,URUUYCO,130444,54,41.4
30/06/2021,Durazno,UY-DU,URUUYDU,58990,8.14,13.8
30/06/2021,Flores,UY-FS,URUUYFS,26500,3.43,12.94
30/06/2021,Florida,UY-FD,URUUYFD,69318,17.29,24.94
30/06/2021,Lavalleja,UY-LA,URUUYLA,59002,13.14,22.28
30/06/2021,Maldonado,UY-MA,URUUYMA,190078,115.14,60.58
30/06/2021,Montevideo,UY-MO,URUUYMO,1381946,585.43,42.36
30/06/2021,Paysandú,UY-PA,URUUYPA,119373,70.29,58.88
30/06/2021,Río Negro,UY-RN,URUUYRN,57874,16.86,29.13
30/06/2021,Rivera,UY-RV,URUUYRV,108569,13,11.97
30/06/2021,Rocha,UY-RO,URUUYRO,74079,30.29,40.88
30/06/2021,Salto,UY-SA,URUUYSA,132788,36.57,27.54
30/06/2021,San José,UY-SJ,URUUYSJ,116479,37,31.77
30/06/2021,Soriano,UY-SO,URUUYSO,89930,31.86,35.42
30/06/2021,Tacuarembó,UY-TA,URUUYTA,92993,32.29,34.72
30/06/2021,Treinta y Tres,UY-TT,URUUYTT,50504,15.29,30.27
01/07/2021,Artigas,UY-AR,URUUYAR,74570,34.71,46.55
01/07/2021,Canelones,UY-CA,URUUYCA,588959,162.43,27.58
01/07/2021,Cerro Largo,UY-CL,URUUYCL,89587,22,24.56
01/07/2021,Colonia,UY-CO,URUUYCO,130444,51.57,39.54
01/07/2021,Durazno,UY-DU,URUUYDU,58990,6.86,11.62
01/07/2021,Flores,UY-FS,URUUYFS,26500,3.43,12.94
01/07/2021,Florida,UY-FD,URUUYFD,69318,17,24.52
01/07/2021,Lavalleja,UY-LA,URUUYLA,59002,12.14,20.58
01/07/2021,Maldonado,UY-MA,URUUYMA,190078,116.71,61.4
01/07/2021,Montevideo,UY-MO,URUUYMO,1381946,548.86,39.72
01/07/2021,Paysandú,UY-PA,URUUYPA,119373,65,54.45
01/07/2021,Río Negro,UY-RN,URUUYRN,57874,15.71,27.15
01/07/2021,Rivera,UY-RV,URUUYRV,108569,14.29,13.16
01/07/2021,Rocha,UY-RO,URUUYRO,74079,31.29,42.23
01/07/2021,Salto,UY-SA,URUUYSA,132788,37.29,28.08
01/07/2021,San José,UY-SJ,URUUYSJ,116479,34.71,29.8
01/07/2021,Soriano,UY-SO,URUUYSO,89930,30.57,33.99
01/07/2021,Tacuarembó,UY-TA,URUUYTA,92993,30.14,32.41
01/07/2021,Treinta y Tres,UY-TT,URUUYTT,50504,14.57,28.85
02/07/2021,Artigas,UY-AR,URUUYAR,74570,33.29,44.64
02/07/2021,Canelones,UY-CA,URUUYCA,588959,146.86,24.94
02/07/2021,Cerro Largo,UY-CL,URUUYCL,89587,18.71,20.89
02/07/2021,Colonia,UY-CO,URUUYCO,130444,46.57,35.7
02/07/2021,Durazno,UY-DU,URUUYDU,58990,6.71,11.38
02/07/2021,Flores,UY-FS,URUUYFS,26500,3.29,12.4
02/07/2021,Florida,UY-FD,URUUYFD,69318,16,23.08
02/07/2021,Lavalleja,UY-LA,URUUYLA,59002,11,18.64
02/07/2021,Maldonado,UY-MA,URUUYMA,190078,108.29,56.97
02/07/2021,Montevideo,UY-MO,URUUYMO,1381946,496.43,35.92
02/07/2021,Paysandú,UY-PA,URUUYPA,119373,57.29,47.99
02/07/2021,Río Negro,UY-RN,URUUYRN,57874,14,24.19
02/07/2021,Rivera,UY-RV,URUUYRV,108569,12.71,11.71
02/07/2021,Rocha,UY-RO,URUUYRO,74079,32.43,43.78
02/07/2021,Salto,UY-SA,URUUYSA,132788,31.57,23.78
02/07/2021,San José,UY-SJ,URUUYSJ,116479,31.43,26.98
02/07/2021,Soriano,UY-SO,URUUYSO,89930,28.86,32.09
02/07/2021,Tacuarembó,UY-TA,URUUYTA,92993,29.29,31.49
02/07/2021,Treinta y Tres,UY-TT,URUUYTT,50504,13.86,27.44
03/07/2021,Artigas,UY-AR,URUUYAR,74570,36.43,48.85
03/07/2021,Canelones,UY-CA,URUUYCA,588959,140.43,23.84
03/07/2021,Cerro Largo,UY-CL,URUUYCL,89587,17.14,19.14
03/07/2021,Colonia,UY-CO,URUUYCO,130444,44.43,34.06
03/07/2021,Durazno,UY-DU,URUUYDU,58990,6.71,11.38
03/07/2021,Flores,UY-FS,URUUYFS,26500,3.29,12.4
03/07/2021,Florida,UY-FD,URUUYFD,69318,16.14,23.29
03/07/2021,Lavalleja,UY-LA,URUUYLA,59002,10.14,17.19
03/07/2021,Maldonado,UY-MA,URUUYMA,190078,101,53.14
03/07/2021,Montevideo,UY-MO,URUUYMO,1381946,453.14,32.79
03/07/2021,Paysandú,UY-PA,URUUYPA,119373,51.43,43.08
03/07/2021,Río Negro,UY-RN,URUUYRN,57874,13.43,23.2
03/07/2021,Rivera,UY-RV,URUUYRV,108569,11.57,10.66
03/07/2021,Rocha,UY-RO,URUUYRO,74079,29.86,40.3
03/07/2021,Salto,UY-SA,URUUYSA,132788,30.14,22.7
03/07/2021,San José,UY-SJ,URUUYSJ,116479,29.71,25.51
03/07/2021,Soriano,UY-SO,URUUYSO,89930,26.86,29.86
03/07/2021,Tacuarembó,UY-TA,URUUYTA,92993,28.71,30.88
03/07/2021,Treinta y Tres,UY-TT,URUUYTT,50504,13.86,27.44
04/07/2021,Artigas,UY-AR,URUUYAR,74570,35.14,47.13
04/07/2021,Canelones,UY-CA,URUUYCA,588959,131.86,22.39
04/07/2021,Cerro Largo,UY-CL,URUUYCL,89587,16.43,18.34
04/07/2021,Colonia,UY-CO,URUUYCO,130444,39.14,30.01
04/07/2021,Durazno,UY-DU,URUUYDU,58990,7.14,12.11
04/07/2021,Flores,UY-FS,URUUYFS,26500,3.43,12.94
04/07/2021,Florida,UY-FD,URUUYFD,69318,16.14,23.29
04/07/2021,Lavalleja,UY-LA,URUUYLA,59002,9.14,15.5
04/07/2021,Maldonado,UY-MA,URUUYMA,190078,92.29,48.55
04/07/2021,Montevideo,UY-MO,URUUYMO,1381946,415.43,30.06
04/07/2021,Paysandú,UY-PA,URUUYPA,119373,51.57,43.2
04/07/2021,Río Negro,UY-RN,URUUYRN,57874,11.86,20.49
04/07/2021,Rivera,UY-RV,URUUYRV,108569,10.86,10
04/07/2021,Rocha,UY-RO,URUUYRO,74079,29,39.15
04/07/2021,Salto,UY-SA,URUUYSA,132788,33.29,25.07
04/07/2021,San José,UY-SJ,URUUYSJ,116479,27.43,23.55
04/07/2021,Soriano,UY-SO,URUUYSO,89930,26,28.91
04/07/2021,Tacuarembó,UY-TA,URUUYTA,92993,27,29.03
04/07/2021,Treinta y Tres,UY-TT,URUUYTT,50504,12.71,25.17
05/07/2021,Artigas,UY-AR,URUUYAR,74570,31.29,41.95
05/07/2021,Canelones,UY-CA,URUUYCA,588959,127.14,21.59
05/07/2021,Cerro Largo,UY-CL,URUUYCL,89587,14.14,15.79
05/07/2021,Colonia,UY-CO,URUUYCO,130444,28.43,21.79
05/07/2021,Durazno,UY-DU,URUUYDU,58990,6.14,10.41
05/07/2021,Flores,UY-FS,URUUYFS,26500,4,15.09
05/07/2021,Florida,UY-FD,URUUYFD,69318,14.86,21.43
05/07/2021,Lavalleja,UY-LA,URUUYLA,59002,7.86,13.32
05/07/2021,Maldonado,UY-MA,URUUYMA,190078,89.71,47.2
05/07/2021,Montevideo,UY-MO,URUUYMO,1381946,386.29,27.95
05/07/2021,Paysandú,UY-PA,URUUYPA,119373,49.43,41.41
05/07/2021,Río Negro,UY-RN,URUUYRN,57874,11.86,20.49
05/07/2021,Rivera,UY-RV,URUUYRV,108569,8.43,7.76
05/07/2021,Rocha,UY-RO,URUUYRO,74079,27.29,36.83
05/07/2021,Salto,UY-SA,URUUYSA,132788,34.43,25.93
05/07/2021,San José,UY-SJ,URUUYSJ,116479,27.29,23.43
05/07/2021,Soriano,UY-SO,URUUYSO,89930,23.29,25.89
05/07/2021,Tacuarembó,UY-TA,URUUYTA,92993,24.57,26.42
05/07/2021,Treinta y Tres,UY-TT,URUUYTT,50504,11.43,22.63
06/07/2021,Artigas,UY-AR,URUUYAR,74570,27,36.21
06/07/2021,Canelones,UY-CA,URUUYCA,588959,119.29,20.25
06/07/2021,Cerro Largo,UY-CL,URUUYCL,89587,12.57,14.03
06/07/2021,Colonia,UY-CO,URUUYCO,130444,27.71,21.25
06/07/2021,Durazno,UY-DU,URUUYDU,58990,6.29,10.66
06/07/2021,Flores,UY-FS,URUUYFS,26500,3.43,12.94
06/07/2021,Florida,UY-FD,URUUYFD,69318,12.86,18.55
06/07/2021,Lavalleja,UY-LA,URUUYLA,59002,6.57,11.14
06/07/2021,Maldonado,UY-MA,URUUYMA,190078,64.71,34.05
06/07/2021,Montevideo,UY-MO,URUUYMO,1381946,366,26.48
06/07/2021,Paysandú,UY-PA,URUUYPA,119373,44.29,37.1
06/07/2021,Río Negro,UY-RN,URUUYRN,57874,13.57,23.45
06/07/2021,Rivera,UY-RV,URUUYRV,108569,7.86,7.24
06/07/2021,Rocha,UY-RO,URUUYRO,74079,27.57,37.22
06/07/2021,Salto,UY-SA,URUUYSA,132788,28.86,21.73
06/07/2021,San José,UY-SJ,URUUYSJ,116479,26.29,22.57
06/07/2021,Soriano,UY-SO,URUUYSO,89930,22,24.46
06/07/2021,Tacuarembó,UY-TA,URUUYTA,92993,24,25.81
06/07/2021,Treinta y Tres,UY-TT,URUUYTT,50504,11,21.78
07/07/2021,Artigas,UY-AR,URUUYAR,74570,25.43,34.1
07/07/2021,Canelones,UY-CA,URUUYCA,588959,103,17.49
07/07/2021,Cerro Largo,UY-CL,URUUYCL,89587,13,14.51
07/07/2021,Colonia,UY-CO,URUUYCO,130444,25.14,19.27
07/07/2021,Durazno,UY-DU,URUUYDU,58990,6.29,10.66
07/07/2021,Flores,UY-FS,URUUYFS,26500,2.86,10.78
07/07/2021,Florida,UY-FD,URUUYFD,69318,10.43,15.04
07/07/2021,Lavalleja,UY-LA,URUUYLA,59002,5,8.47
07/07/2021,Maldonado,UY-MA,URUUYMA,190078,64.86,34.12
07/07/2021,Montevideo,UY-MO,URUUYMO,1381946,336.43,24.34
07/07/2021,Paysandú,UY-PA,URUUYPA,119373,39.57,33.15
07/07/2021,Río Negro,UY-RN,URUUYRN,57874,12.14,20.98
07/07/2021,Rivera,UY-RV,URUUYRV,108569,8.86,8.16
07/07/2021,Rocha,UY-RO,URUUYRO,74079,24,32.4
07/07/2021,Salto,UY-SA,URUUYSA,132788,27.43,20.66
07/07/2021,San José,UY-SJ,URUUYSJ,116479,24.43,20.97
07/07/2021,Soriano,UY-SO,URUUYSO,89930,18.57,20.65
07/07/2021,Tacuarembó,UY-TA,URUUYTA,92993,20.71,22.28
07/07/2021,Treinta y Tres,UY-TT,URUUYTT,50504,9.29,18.39
08/07/2021,Artigas,UY-AR,URUUYAR,74570,23.71,31.8
08/07/2021,Canelones,UY-CA,URUUYCA,588959,93.43,15.86
08/07/2021,Cerro Largo,UY-CL,URUUYCL,89587,11.57,12.92
08/07/2021,Colonia,UY-CO,URUUYCO,130444,22.71,17.41
08/07/2021,Durazno,UY-DU,URUUYDU,58990,5.57,9.44
08/07/2021,Flores,UY-FS,URUUYFS,26500,2.71,10.24
08/07/2021,Florida,UY-FD,URUUYFD,69318,8.86,12.78
08/07/2021,Lavalleja,UY-LA,URUUYLA,59002,4.57,7.75
08/07/2021,Maldonado,UY-MA,URUUYMA,190078,65.14,34.27
08/07/2021,Montevideo,UY-MO,URUUYMO,1381946,291.86,21.12
08/07/2021,Paysandú,UY-PA,URUUYPA,119373,36.57,30.64
08/07/2021,Río Negro,UY-RN,URUUYRN,57874,10.86,18.76
08/07/2021,Rivera,UY-RV,URUUYRV,108569,7.14,6.58
08/07/2021,Rocha,UY-RO,URUUYRO,74079,20,27
08/07/2021,Salto,UY-SA,URUUYSA,132788,21.86,16.46
08/07/2021,San José,UY-SJ,URUUYSJ,116479,20.14,17.29
08/07/2021,Soriano,UY-SO,URUUYSO,89930,16.71,18.59
08/07/2021,Tacuarembó,UY-TA,URUUYTA,92993,18.57,19.97
08/07/2021,Treinta y Tres,UY-TT,URUUYTT,50504,8.86,17.54
09/07/2021,Artigas,UY-AR,URUUYAR,74570,23.14,31.04
09/07/2021,Canelones,UY-CA,URUUYCA,588959,89.43,15.18
09/07/2021,Cerro Largo,UY-CL,URUUYCL,89587,9.71,10.84
09/07/2021,Colonia,UY-CO,URUUYCO,130444,21,16.1
09/07/2021,Durazno,UY-DU,URUUYDU,58990,5.14,8.72
09/07/2021,Flores,UY-FS,URUUYFS,26500,2.71,10.24
09/07/2021,Florida,UY-FD,URUUYFD,69318,8.86,12.78
09/07/2021,Lavalleja,UY-LA,URUUYLA,59002,4,6.78
09/07/2021,Maldonado,UY-MA,URUUYMA,190078,63.29,33.29
09/07/2021,Montevideo,UY-MO,URUUYMO,1381946,279.86,20.25
09/07/2021,Paysandú,UY-PA,URUUYPA,119373,36.86,30.88
09/07/2021,Río Negro,UY-RN,URUUYRN,57874,10.14,17.53
09/07/2021,Rivera,UY-RV,URUUYRV,108569,7.29,6.71
09/07/2021,Rocha,UY-RO,URUUYRO,74079,15.57,21.02
09/07/2021,Salto,UY-SA,URUUYSA,132788,21.71,16.35
09/07/2021,San José,UY-SJ,URUUYSJ,116479,19.29,16.56
09/07/2021,Soriano,UY-SO,URUUYSO,89930,14,15.57
09/07/2021,Tacuarembó,UY-TA,URUUYTA,92993,17.43,18.74
09/07/2021,Treinta y Tres,UY-TT,URUUYTT,50504,10.71,21.21
10/07/2021,Artigas,UY-AR,URUUYAR,74570,18.29,24.52
10/07/2021,Canelones,UY-CA,URUUYCA,588959,82.29,13.97
10/07/2021,Cerro Largo,UY-CL,URUUYCL,89587,8.14,9.09
10/07/2021,Colonia,UY-CO,URUUYCO,130444,18.43,14.13
10/07/2021,Durazno,UY-DU,URUUYDU,58990,5,8.48
10/07/2021,Flores,UY-FS,URUUYFS,26500,2.71,10.24
10/07/2021,Florida,UY-FD,URUUYFD,69318,7,10.1
10/07/2021,Lavalleja,UY-LA,URUUYLA,59002,3.86,6.54
10/07/2021,Maldonado,UY-MA,URUUYMA,190078,58.86,30.96
10/07/2021,Montevideo,UY-MO,URUUYMO,1381946,260.57,18.86
10/07/2021,Paysandú,UY-PA,URUUYPA,119373,37,31
10/07/2021,Río Negro,UY-RN,URUUYRN,57874,7.57,13.08
10/07/2021,Rivera,UY-RV,URUUYRV,108569,6,5.53
10/07/2021,Rocha,UY-RO,URUUYRO,74079,14.29,19.28
10/07/2021,Salto,UY-SA,URUUYSA,132788,22.14,16.68
10/07/2021,San José,UY-SJ,URUUYSJ,116479,16.43,14.1
10/07/2021,Soriano,UY-SO,URUUYSO,89930,13.43,14.93
10/07/2021,Tacuarembó,UY-TA,URUUYTA,92993,14.57,15.67
10/07/2021,Treinta y Tres,UY-TT,URUUYTT,50504,9.43,18.67
11/07/2021,Artigas,UY-AR,URUUYAR,74570,17.86,23.95
11/07/2021,Canelones,UY-CA,URUUYCA,588959,79.14,13.44
11/07/2021,Cerro Largo,UY-CL,URUUYCL,89587,7.71,8.61
