fecha;departamento;admlcd;poblacion;p7;p7_cada100k
20/09/2020;Flores(UY-FS);URUUYFS;26500;0;0
20/09/2020;Florida(UY-FD);URUUYFD;69318;0;0
20/09/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
20/09/2020;Maldonado(UY-MA);URUUYMA;190078;0.43;0.23
20/09/2020;Montevideo(UY-MO);URUUYMO;1381946;7.29;0.53
20/09/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
20/09/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
20/09/2020;Rivera(UY-RV);URUUYRV;108569;7;6.45
20/09/2020;Rocha(UY-RO);URUUYRO;74079;0;0
20/09/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
20/09/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
20/09/2020;Soriano(UY-SO);URUUYSO;89930;0;0
20/09/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
20/09/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
21/09/2020;Artigas(UY-AR);URUUYAR;74570;0;0
21/09/2020;Canelones(UY-CA);URUUYCA;588959;0.71;0.12
21/09/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
21/09/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
21/09/2020;Durazno(UY-DU);URUUYDU;58990;0;0
21/09/2020;Flores(UY-FS);URUUYFS;26500;0;0
21/09/2020;Florida(UY-FD);URUUYFD;69318;0;0
21/09/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
21/09/2020;Maldonado(UY-MA);URUUYMA;190078;0.43;0.23
21/09/2020;Montevideo(UY-MO);URUUYMO;1381946;6.71;0.49
21/09/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
21/09/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
21/09/2020;Rivera(UY-RV);URUUYRV;108569;8.29;7.63
21/09/2020;Rocha(UY-RO);URUUYRO;74079;0;0
21/09/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
21/09/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
21/09/2020;Soriano(UY-SO);URUUYSO;89930;0;0
21/09/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
21/09/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
22/09/2020;Artigas(UY-AR);URUUYAR;74570;0;0
22/09/2020;Canelones(UY-CA);URUUYCA;588959;0.71;0.12
22/09/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
22/09/2020;Colonia(UY-CO);URUUYCO;130444;0.29;0.22
22/09/2020;Durazno(UY-DU);URUUYDU;58990;0;0
22/09/2020;Flores(UY-FS);URUUYFS;26500;0;0
22/09/2020;Florida(UY-FD);URUUYFD;69318;0;0
22/09/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
22/09/2020;Maldonado(UY-MA);URUUYMA;190078;0.29;0.15
22/09/2020;Montevideo(UY-MO);URUUYMO;1381946;6.86;0.5
22/09/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
22/09/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
22/09/2020;Rivera(UY-RV);URUUYRV;108569;7;6.45
22/09/2020;Rocha(UY-RO);URUUYRO;74079;0;0
22/09/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
22/09/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
22/09/2020;Soriano(UY-SO);URUUYSO;89930;0;0
22/09/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
22/09/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
23/09/2020;Artigas(UY-AR);URUUYAR;74570;0;0
23/09/2020;Canelones(UY-CA);URUUYCA;588959;0.71;0.12
23/09/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
23/09/2020;Colonia(UY-CO);URUUYCO;130444;1;0.77
23/09/2020;Durazno(UY-DU);URUUYDU;58990;0;0
23/09/2020;Flores(UY-FS);URUUYFS;26500;0;0
23/09/2020;Florida(UY-FD);URUUYFD;69318;0;0
23/09/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
23/09/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
23/09/2020;Montevideo(UY-MO);URUUYMO;1381946;5.14;0.37
23/09/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
23/09/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
23/09/2020;Rivera(UY-RV);URUUYRV;108569;5.71;5.26
23/09/2020;Rocha(UY-RO);URUUYRO;74079;0;0
23/09/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
23/09/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
23/09/2020;Soriano(UY-SO);URUUYSO;89930;0;0
23/09/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
23/09/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
24/09/2020;Artigas(UY-AR);URUUYAR;74570;0;0
24/09/2020;Canelones(UY-CA);URUUYCA;588959;0.86;0.15
24/09/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
24/09/2020;Colonia(UY-CO);URUUYCO;130444;1;0.77
24/09/2020;Durazno(UY-DU);URUUYDU;58990;0;0
24/09/2020;Flores(UY-FS);URUUYFS;26500;0;0
24/09/2020;Florida(UY-FD);URUUYFD;69318;0;0
24/09/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
24/09/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
24/09/2020;Montevideo(UY-MO);URUUYMO;1381946;5.14;0.37
24/09/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
24/09/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
24/09/2020;Rivera(UY-RV);URUUYRV;108569;4.43;4.08
24/09/2020;Rocha(UY-RO);URUUYRO;74079;0;0
24/09/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
24/09/2020;San José(UY-SJ);URUUYSJ;116479;0.29;0.25
24/09/2020;Soriano(UY-SO);URUUYSO;89930;0;0
24/09/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
24/09/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
25/09/2020;Artigas(UY-AR);URUUYAR;74570;0;0
25/09/2020;Canelones(UY-CA);URUUYCA;588959;0.57;0.1
25/09/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
25/09/2020;Colonia(UY-CO);URUUYCO;130444;1;0.77
25/09/2020;Durazno(UY-DU);URUUYDU;58990;0;0
25/09/2020;Flores(UY-FS);URUUYFS;26500;0;0
25/09/2020;Florida(UY-FD);URUUYFD;69318;0;0
25/09/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
25/09/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
25/09/2020;Montevideo(UY-MO);URUUYMO;1381946;4.43;0.32
25/09/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
25/09/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
25/09/2020;Rivera(UY-RV);URUUYRV;108569;4.14;3.82
25/09/2020;Rocha(UY-RO);URUUYRO;74079;0;0
25/09/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
25/09/2020;San José(UY-SJ);URUUYSJ;116479;0.43;0.37
25/09/2020;Soriano(UY-SO);URUUYSO;89930;0;0
25/09/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
25/09/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
26/09/2020;Artigas(UY-AR);URUUYAR;74570;0;0
26/09/2020;Canelones(UY-CA);URUUYCA;588959;0.57;0.1
26/09/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
26/09/2020;Colonia(UY-CO);URUUYCO;130444;1.71;1.31
26/09/2020;Durazno(UY-DU);URUUYDU;58990;0.14;0.24
26/09/2020;Flores(UY-FS);URUUYFS;26500;0;0
26/09/2020;Florida(UY-FD);URUUYFD;69318;0;0
26/09/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
26/09/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
26/09/2020;Montevideo(UY-MO);URUUYMO;1381946;6;0.43
26/09/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
26/09/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
26/09/2020;Rivera(UY-RV);URUUYRV;108569;4.14;3.82
26/09/2020;Rocha(UY-RO);URUUYRO;74079;0;0
26/09/2020;Salto(UY-SA);URUUYSA;132788;0;0
26/09/2020;San José(UY-SJ);URUUYSJ;116479;0.57;0.49
26/09/2020;Soriano(UY-SO);URUUYSO;89930;0;0
26/09/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
26/09/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
27/09/2020;Artigas(UY-AR);URUUYAR;74570;0;0
27/09/2020;Canelones(UY-CA);URUUYCA;588959;0.71;0.12
27/09/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
27/09/2020;Colonia(UY-CO);URUUYCO;130444;1.71;1.31
27/09/2020;Durazno(UY-DU);URUUYDU;58990;0.14;0.24
27/09/2020;Flores(UY-FS);URUUYFS;26500;0;0
27/09/2020;Florida(UY-FD);URUUYFD;69318;0;0
27/09/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
27/09/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
27/09/2020;Montevideo(UY-MO);URUUYMO;1381946;6;0.43
27/09/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
27/09/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
27/09/2020;Rivera(UY-RV);URUUYRV;108569;3.57;3.29
27/09/2020;Rocha(UY-RO);URUUYRO;74079;0;0
27/09/2020;Salto(UY-SA);URUUYSA;132788;0;0
27/09/2020;San José(UY-SJ);URUUYSJ;116479;0.57;0.49
27/09/2020;Soriano(UY-SO);URUUYSO;89930;0;0
27/09/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
27/09/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
28/09/2020;Artigas(UY-AR);URUUYAR;74570;0;0
28/09/2020;Canelones(UY-CA);URUUYCA;588959;0.71;0.12
28/09/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
28/09/2020;Colonia(UY-CO);URUUYCO;130444;1.71;1.31
28/09/2020;Durazno(UY-DU);URUUYDU;58990;0.14;0.24
28/09/2020;Flores(UY-FS);URUUYFS;26500;0;0
28/09/2020;Florida(UY-FD);URUUYFD;69318;0;0
28/09/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
28/09/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
28/09/2020;Montevideo(UY-MO);URUUYMO;1381946;6.14;0.44
28/09/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
28/09/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
28/09/2020;Rivera(UY-RV);URUUYRV;108569;2.29;2.11
28/09/2020;Rocha(UY-RO);URUUYRO;74079;0;0
28/09/2020;Salto(UY-SA);URUUYSA;132788;0;0
28/09/2020;San José(UY-SJ);URUUYSJ;116479;0.57;0.49
28/09/2020;Soriano(UY-SO);URUUYSO;89930;0;0
28/09/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
28/09/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
29/09/2020;Artigas(UY-AR);URUUYAR;74570;0;0
29/09/2020;Canelones(UY-CA);URUUYCA;588959;0.71;0.12
29/09/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
29/09/2020;Colonia(UY-CO);URUUYCO;130444;2;1.53
29/09/2020;Durazno(UY-DU);URUUYDU;58990;0.14;0.24
29/09/2020;Flores(UY-FS);URUUYFS;26500;0;0
29/09/2020;Florida(UY-FD);URUUYFD;69318;0;0
29/09/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
29/09/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
29/09/2020;Montevideo(UY-MO);URUUYMO;1381946;7.29;0.53
29/09/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
29/09/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
29/09/2020;Rivera(UY-RV);URUUYRV;108569;3;2.76
29/09/2020;Rocha(UY-RO);URUUYRO;74079;0;0
29/09/2020;Salto(UY-SA);URUUYSA;132788;0;0
29/09/2020;San José(UY-SJ);URUUYSJ;116479;0.57;0.49
29/09/2020;Soriano(UY-SO);URUUYSO;89930;0.14;0.16
29/09/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
29/09/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
30/09/2020;Artigas(UY-AR);URUUYAR;74570;0;0
30/09/2020;Canelones(UY-CA);URUUYCA;588959;0.71;0.12
30/09/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
30/09/2020;Colonia(UY-CO);URUUYCO;130444;1.57;1.2
30/09/2020;Durazno(UY-DU);URUUYDU;58990;0.14;0.24
30/09/2020;Flores(UY-FS);URUUYFS;26500;0;0
30/09/2020;Florida(UY-FD);URUUYFD;69318;0;0
30/09/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
30/09/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
30/09/2020;Montevideo(UY-MO);URUUYMO;1381946;7.86;0.57
30/09/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
30/09/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
30/09/2020;Rivera(UY-RV);URUUYRV;108569;3.29;3.03
30/09/2020;Rocha(UY-RO);URUUYRO;74079;0;0
30/09/2020;Salto(UY-SA);URUUYSA;132788;0;0
30/09/2020;San José(UY-SJ);URUUYSJ;116479;0.57;0.49
30/09/2020;Soriano(UY-SO);URUUYSO;89930;0.14;0.16
30/09/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
30/09/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
01/10/2020;Artigas(UY-AR);URUUYAR;74570;0;0
01/10/2020;Canelones(UY-CA);URUUYCA;588959;0.43;0.07
01/10/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
01/10/2020;Colonia(UY-CO);URUUYCO;130444;1.86;1.42
01/10/2020;Durazno(UY-DU);URUUYDU;58990;0.14;0.24
01/10/2020;Flores(UY-FS);URUUYFS;26500;0;0
01/10/2020;Florida(UY-FD);URUUYFD;69318;0;0
01/10/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
01/10/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
01/10/2020;Montevideo(UY-MO);URUUYMO;1381946;8.43;0.61
01/10/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
01/10/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
01/10/2020;Rivera(UY-RV);URUUYRV;108569;3.14;2.89
01/10/2020;Rocha(UY-RO);URUUYRO;74079;0;0
01/10/2020;Salto(UY-SA);URUUYSA;132788;0;0
01/10/2020;San José(UY-SJ);URUUYSJ;116479;0.43;0.37
01/10/2020;Soriano(UY-SO);URUUYSO;89930;0.29;0.32
01/10/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
01/10/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
02/10/2020;Artigas(UY-AR);URUUYAR;74570;0;0
02/10/2020;Canelones(UY-CA);URUUYCA;588959;0.43;0.07
02/10/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
02/10/2020;Colonia(UY-CO);URUUYCO;130444;1.86;1.42
02/10/2020;Durazno(UY-DU);URUUYDU;58990;0.14;0.24
02/10/2020;Flores(UY-FS);URUUYFS;26500;0;0
02/10/2020;Florida(UY-FD);URUUYFD;69318;0;0
02/10/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
02/10/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
02/10/2020;Montevideo(UY-MO);URUUYMO;1381946;11.43;0.83
02/10/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
02/10/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
02/10/2020;Rivera(UY-RV);URUUYRV;108569;3.57;3.29
02/10/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
02/10/2020;Salto(UY-SA);URUUYSA;132788;0;0
02/10/2020;San José(UY-SJ);URUUYSJ;116479;0.29;0.25
02/10/2020;Soriano(UY-SO);URUUYSO;89930;0.71;0.79
02/10/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
02/10/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
03/10/2020;Artigas(UY-AR);URUUYAR;74570;0.29;0.38
03/10/2020;Canelones(UY-CA);URUUYCA;588959;0.29;0.05
03/10/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
03/10/2020;Colonia(UY-CO);URUUYCO;130444;1.71;1.31
03/10/2020;Durazno(UY-DU);URUUYDU;58990;0;0
03/10/2020;Flores(UY-FS);URUUYFS;26500;0;0
03/10/2020;Florida(UY-FD);URUUYFD;69318;0;0
03/10/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
03/10/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
03/10/2020;Montevideo(UY-MO);URUUYMO;1381946;11;0.8
03/10/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
03/10/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
03/10/2020;Rivera(UY-RV);URUUYRV;108569;3.43;3.16
03/10/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
03/10/2020;Salto(UY-SA);URUUYSA;132788;0;0
03/10/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
03/10/2020;Soriano(UY-SO);URUUYSO;89930;0.71;0.79
03/10/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
03/10/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
04/10/2020;Artigas(UY-AR);URUUYAR;74570;0.29;0.38
04/10/2020;Canelones(UY-CA);URUUYCA;588959;0.43;0.07
04/10/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
04/10/2020;Colonia(UY-CO);URUUYCO;130444;2.43;1.86
04/10/2020;Durazno(UY-DU);URUUYDU;58990;0;0
04/10/2020;Flores(UY-FS);URUUYFS;26500;0;0
04/10/2020;Florida(UY-FD);URUUYFD;69318;0;0
04/10/2020;Lavalleja(UY-LA);URUUYLA;59002;0.29;0.48
04/10/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
04/10/2020;Montevideo(UY-MO);URUUYMO;1381946;11.14;0.81
04/10/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
04/10/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
04/10/2020;Rivera(UY-RV);URUUYRV;108569;4.14;3.82
04/10/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
04/10/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
04/10/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
04/10/2020;Soriano(UY-SO);URUUYSO;89930;1;1.11
04/10/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
04/10/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
05/10/2020;Artigas(UY-AR);URUUYAR;74570;0.29;0.38
05/10/2020;Canelones(UY-CA);URUUYCA;588959;0.43;0.07
05/10/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
05/10/2020;Colonia(UY-CO);URUUYCO;130444;2.43;1.86
05/10/2020;Durazno(UY-DU);URUUYDU;58990;0;0
05/10/2020;Flores(UY-FS);URUUYFS;26500;0;0
05/10/2020;Florida(UY-FD);URUUYFD;69318;0;0
05/10/2020;Lavalleja(UY-LA);URUUYLA;59002;0.29;0.48
05/10/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
05/10/2020;Montevideo(UY-MO);URUUYMO;1381946;11.71;0.85
05/10/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
05/10/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
05/10/2020;Rivera(UY-RV);URUUYRV;108569;4.71;4.34
05/10/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
05/10/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
05/10/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
05/10/2020;Soriano(UY-SO);URUUYSO;89930;1;1.11
05/10/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
05/10/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
06/10/2020;Artigas(UY-AR);URUUYAR;74570;0.29;0.38
06/10/2020;Canelones(UY-CA);URUUYCA;588959;0.43;0.07
06/10/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.29;0.32
06/10/2020;Colonia(UY-CO);URUUYCO;130444;2.43;1.86
06/10/2020;Durazno(UY-DU);URUUYDU;58990;0;0
06/10/2020;Flores(UY-FS);URUUYFS;26500;0;0
06/10/2020;Florida(UY-FD);URUUYFD;69318;0;0
06/10/2020;Lavalleja(UY-LA);URUUYLA;59002;0.29;0.48
06/10/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
06/10/2020;Montevideo(UY-MO);URUUYMO;1381946;10.57;0.76
06/10/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
06/10/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
06/10/2020;Rivera(UY-RV);URUUYRV;108569;5.71;5.26
06/10/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
06/10/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
06/10/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
06/10/2020;Soriano(UY-SO);URUUYSO;89930;0.86;0.95
06/10/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
06/10/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
07/10/2020;Artigas(UY-AR);URUUYAR;74570;0.29;0.38
07/10/2020;Canelones(UY-CA);URUUYCA;588959;0.43;0.07
07/10/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.29;0.32
07/10/2020;Colonia(UY-CO);URUUYCO;130444;2.57;1.97
07/10/2020;Durazno(UY-DU);URUUYDU;58990;0;0
07/10/2020;Flores(UY-FS);URUUYFS;26500;0;0
07/10/2020;Florida(UY-FD);URUUYFD;69318;0;0
07/10/2020;Lavalleja(UY-LA);URUUYLA;59002;0.29;0.48
07/10/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
07/10/2020;Montevideo(UY-MO);URUUYMO;1381946;11.43;0.83
07/10/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
07/10/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
07/10/2020;Rivera(UY-RV);URUUYRV;108569;6.57;6.05
07/10/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
07/10/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
07/10/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
07/10/2020;Soriano(UY-SO);URUUYSO;89930;1;1.11
07/10/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
07/10/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
08/10/2020;Artigas(UY-AR);URUUYAR;74570;0.29;0.38
08/10/2020;Canelones(UY-CA);URUUYCA;588959;0.43;0.07
08/10/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.29;0.32
08/10/2020;Colonia(UY-CO);URUUYCO;130444;2.43;1.86
08/10/2020;Durazno(UY-DU);URUUYDU;58990;0;0
08/10/2020;Flores(UY-FS);URUUYFS;26500;0;0
08/10/2020;Florida(UY-FD);URUUYFD;69318;0;0
08/10/2020;Lavalleja(UY-LA);URUUYLA;59002;0.29;0.48
08/10/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
08/10/2020;Montevideo(UY-MO);URUUYMO;1381946;10.86;0.79
08/10/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
08/10/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
08/10/2020;Rivera(UY-RV);URUUYRV;108569;8;7.37
08/10/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
08/10/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
08/10/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
08/10/2020;Soriano(UY-SO);URUUYSO;89930;1.14;1.27
08/10/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
08/10/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
09/10/2020;Artigas(UY-AR);URUUYAR;74570;0.29;0.38
09/10/2020;Canelones(UY-CA);URUUYCA;588959;0.57;0.1
09/10/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.57;0.64
09/10/2020;Colonia(UY-CO);URUUYCO;130444;3;2.3
09/10/2020;Durazno(UY-DU);URUUYDU;58990;0;0
09/10/2020;Flores(UY-FS);URUUYFS;26500;0;0
09/10/2020;Florida(UY-FD);URUUYFD;69318;0;0
09/10/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
09/10/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
09/10/2020;Montevideo(UY-MO);URUUYMO;1381946;9.57;0.69
09/10/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
09/10/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
09/10/2020;Rivera(UY-RV);URUUYRV;108569;7.43;6.84
09/10/2020;Rocha(UY-RO);URUUYRO;74079;0;0
09/10/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
09/10/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
09/10/2020;Soriano(UY-SO);URUUYSO;89930;0.71;0.79
09/10/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
09/10/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
10/10/2020;Artigas(UY-AR);URUUYAR;74570;0;0
10/10/2020;Canelones(UY-CA);URUUYCA;588959;0.57;0.1
10/10/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.86;0.96
10/10/2020;Colonia(UY-CO);URUUYCO;130444;2.43;1.86
10/10/2020;Durazno(UY-DU);URUUYDU;58990;0;0
10/10/2020;Flores(UY-FS);URUUYFS;26500;0;0
10/10/2020;Florida(UY-FD);URUUYFD;69318;0;0
10/10/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
10/10/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
10/10/2020;Montevideo(UY-MO);URUUYMO;1381946;9.29;0.67
10/10/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
10/10/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
10/10/2020;Rivera(UY-RV);URUUYRV;108569;7;6.45
10/10/2020;Rocha(UY-RO);URUUYRO;74079;0;0
10/10/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
10/10/2020;San José(UY-SJ);URUUYSJ;116479;0.29;0.25
10/10/2020;Soriano(UY-SO);URUUYSO;89930;0.71;0.79
10/10/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
10/10/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
11/10/2020;Artigas(UY-AR);URUUYAR;74570;0;0
11/10/2020;Canelones(UY-CA);URUUYCA;588959;1.29;0.22
11/10/2020;Cerro Largo(UY-CL);URUUYCL;89587;1;1.12
11/10/2020;Colonia(UY-CO);URUUYCO;130444;2.14;1.64
11/10/2020;Durazno(UY-DU);URUUYDU;58990;0;0
11/10/2020;Flores(UY-FS);URUUYFS;26500;0;0
11/10/2020;Florida(UY-FD);URUUYFD;69318;0;0
11/10/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
11/10/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
11/10/2020;Montevideo(UY-MO);URUUYMO;1381946;10.14;0.73
